,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t
1022,-0.7223319771116046,-0.8223402787794366,-0.8026854376101786,17072.932636184847,33181.96081094183,2.4279697485833784e-05,0.00024108123940611253,0.0004204650196581537,0.0,0.0,0.0,FRO1995,FRO,1995,12,8
1023,-0.6778329918862659,-0.7061480478577294,-0.712721375546964,18096.36242633808,31004.142468184793,0.00018265807037332434,0.0009727265383358608,0.0012279643915073086,0.0,0.0,0.0,FRO2000,FRO,2000,12,9
1024,-0.40717147208486226,-0.4104145170125475,-0.45379182768257653,23938.147665705765,26358.46922414122,0.0007187351411943326,0.0012415260876388844,0.001444484906837162,0.0,0.0,0.0,FRO2005,FRO,2005,12,10
1025,-0.3812684469704787,-0.3794477821484698,-0.36887280514224957,18226.755528278252,17211.89829289611,1.8070844636825154e-05,0.0002859271174403,0.00034733792126127644,0.0,0.0,0.0,FRO2010,FRO,2010,12,11
1026,,,,,,,,,,,,FRO2015,FRO,2015,12,12
1027,,,,,41642.86120966343,,,,,,,FSM1960,FSM,1960,12,1
1028,,,,,48770.99829458732,,,,,,,FSM1965,FSM,1965,12,2
1029,,,,,53039.49811638906,,,,,,,FSM1970,FSM,1970,12,3
1030,,,,,55714.902237363356,,,,,,,FSM1975,FSM,1975,12,4
1031,,,,1080.4547018084156,63907.99925863094,,,,,0.0,,FSM1980,FSM,1980,12,5
1032,,,,1064.219311497927,71383.26908473736,,,,,0.0,,FSM1985,FSM,1985,12,6
1033,0.12305493150112487,0.09911083065886248,0.08652165645066313,1336.5506706587635,77066.69387314496,0.0,0.00027517826460851793,0.00046681195209130166,,0.005938037324379039,,FSM1990,FSM,1990,12,7
1034,-0.27151363975434273,-0.2959962797881515,-0.33393051206753516,1440.7760064450204,77343.76671024808,7.012591618957731e-05,0.00023263046675331054,0.00031334977406651546,,0.009990557158989402,,FSM1995,FSM,1995,12,8
1035,-0.5896798530006923,-0.5893976982523845,-0.5992329263276579,1457.2322816760568,69495.03125081587,5.752387181068715e-06,0.00074993114232493,0.0007882032936790964,,0.007359579658732185,,FSM2000,FSM,2000,12,9
1036,-0.4295560205461481,-0.40994625212465435,-0.4185757206154084,1350.326380076587,57197.871684413796,2.1649012855020416e-05,0.00112921087032263,0.0011428633874887972,,0.01116262543946785,,FSM2005,FSM,2005,12,10
1037,-0.468243174562132,-0.49619116505569283,-0.4960187014468561,1069.0365645847103,36649.62731161124,2.2768525832274732e-05,0.0011126942231362929,0.0011338740984244279,,0.01146720755545013,,FSM2010,FSM,2010,12,11
1038,,,,,,,,,,,,FSM2015,FSM,2015,12,12
1039,-0.4808711959284405,-0.41320934758027045,0.29485664884198004,295.84617784898813,448160.7942573058,0.06313715869877341,0.15374604035044998,0.3997855340120677,,,,GAB1960,GAB,1960,12,1
1040,-0.5748250581207008,-0.448707877225012,-0.6012670182956142,422.8865970082794,480696.3121393826,0.12327256288878141,0.22903485492897308,0.4159704671754772,,,,GAB1965,GAB,1965,12,2
1041,-0.6308558617490351,-0.5640565326141288,-0.413889666490935,933.6789364765941,523608.68903328205,0.24445900475333063,0.32884801213515297,0.4785938352005853,6.643813793838833,13.778622433186865,,GAB1970,GAB,1970,12,3
1042,-0.7095274186241124,-0.28229151299995214,-0.21990569750603195,3300.5334014532305,569628.4618742546,0.3234314532698141,0.3763876149009537,0.4216647506945616,25.66120105292586,27.63348511378541,,GAB1975,GAB,1975,12,4
1043,-0.4851456727994542,-0.42631821137498943,-0.4071788951934831,4005.6627084323536,628385.1431216174,0.3431057584736707,0.3716407931848739,0.4069386024935291,14.415711035914544,15.97775133888724,0.00017118022896948738,GAB1980,GAB,1980,12,5
1044,-0.6673262509722979,-0.6450017901219989,-0.6391865634324051,3258.02527189031,696437.0602127046,0.21674367763195024,0.24310372523132723,0.2847957270147487,13.715336618698807,15.380108717969419,0.0001556381109014298,GAB1985,GAB,1985,12,6
1045,-0.35907686329954075,-0.34819258500801586,-0.3731308128253078,3886.4092387847186,764571.6995373463,0.2857589210561444,0.31488685718465603,0.3650072871845656,18.14722064891634,20.335109786028468,0.00022706626588076591,GAB1990,GAB,1990,12,7
1046,-0.6409600984543373,-0.5801891254804811,-0.5582691994184391,3155.738897313375,817785.8000742161,0.3012361685880781,0.32443616433998784,0.3921740398597282,16.359131826377382,19.34176380780706,0.00022408851969645194,GAB1995,GAB,1995,12,8
1047,-0.4140412627160764,-0.35215782740869034,-0.4005223427923159,2958.261499903945,841795.0089157643,0.29283822639126367,0.3102905264901379,0.362841121670154,16.918709595131137,19.433899984675623,0.00013250067914978122,GAB2000,GAB,2000,12,9
1048,-0.40053484111523563,-0.13548008331499442,-0.13011864741374954,4356.709758034663,812177.6406132508,0.19248230317148002,0.21715967264453487,0.24915428130102607,19.08408332248863,20.915068552629112,9.047261032118524e-05,GAB2005,GAB,2005,12,10
1049,-0.07872270660016598,-0.1035754278397875,-0.10441451616324855,3437.701299787888,621342.6482245687,0.16485966518563402,0.1807904518181967,0.18870802245883322,11.134091682981975,11.963845276236714,4.666814880540208e-05,GAB2010,GAB,2010,12,11
1050,,,,,,,,,,,,GAB2015,GAB,2015,12,12
1051,1.9967860400466402,2.056285042745209,1.94595326720469,1346.0417504975692,46708081.45189296,0.003275922884887073,0.019134053956652717,0.023481351112185977,,,,GBR1960,GBR,1960,12,1
1052,1.9758748779462874,2.0506423649344634,1.8732266487205778,1692.4730525010925,47602677.24477609,0.002789689505440113,0.021099798691390347,0.02523616088061452,,,,GBR1965,GBR,1965,12,2
1053,1.9254525829204558,2.050337425452721,1.807731680990333,2581.922352782215,47825598.29105808,0.00395289744459611,0.023993278076298658,0.028177418568704392,0.000430849815078988,0.09518061370168586,,GBR1970,GBR,1970,12,3
1054,1.6235579906989792,1.7102906252915988,1.5760930968587492,4508.898942180587,47111072.47326251,0.010774914846934509,0.03508567343880145,0.040933138563974736,0.571093772130516,1.0441893557569542,,GBR1975,GBR,1975,12,4
1055,1.318444619961128,1.4018576019059585,1.248914624722655,7472.489980783549,46116307.11698431,0.030499566571040918,0.047056640462894754,0.052373287521280724,1.4974638914472764,1.9110139733721183,3.135773576627126e-05,GBR1980,GBR,1980,12,5
1056,1.1250201185392887,1.056089176686556,0.9426968364136082,10254.124019948695,45080363.26558474,0.017362346322326267,0.03020672791434042,0.03460474980774952,0.8686963780598279,1.0115700043588765,3.493176644968977e-05,GBR1985,GBR,1985,12,6
1057,0.6360079468911248,0.6235752889202076,0.5134311615016324,14846.571006162845,43793042.063588485,0.00861929388006174,0.019409561300136362,0.02331995738449047,0.3970263240413359,0.4893383971385185,2.8588112157993672e-05,GBR1990,GBR,1990,12,7
1058,1.1282968592096005,1.1053076860230429,0.8843013561088608,18640.309921650245,41740776.24615004,0.0074808618276854194,0.016590847011657976,0.020041105542760364,0.2976189552502232,0.3566290684503174,3.538883425184036e-05,GBR1995,GBR,1995,12,8
1059,1.0674532228999773,0.9484972405144062,0.8538671992386913,20700.678085977095,38583789.23295092,0.008846871967132042,0.01607062189992666,0.018299983040415246,0.41072052115901775,0.5766890175542372,2.6670214036964e-05,GBR2000,GBR,2000,12,9
1060,0.7669566904290084,0.6764902746972646,0.4713200046468896,24075.658746117057,33384232.222620264,0.009240592921423742,0.016253379121924823,0.017881415364223902,0.3936838142731382,0.5399746085551854,1.4824512821570247e-05,GBR2005,GBR,2005,12,10
1061,0.31677234567319373,0.2602778725424927,0.17687627519829688,15037.136124515926,22519015.336382605,0.0076778267591457745,0.012332026737091627,0.01347792504384765,0.23905829069114398,0.3205145601858149,6.057752933433599e-06,GBR2010,GBR,2010,12,11
1062,,,,,,,,,,,,GBR2015,GBR,2015,12,12
1063,,,,,3299212.432024182,,,,,,,GEO1960,GEO,1960,12,1
1064,,,,,3470031.7473004092,,,,,,,GEO1965,GEO,1965,12,2
1065,,,,,3587764.649166162,,,,,,,GEO1970,GEO,1970,12,3
1066,,,,,3662892.7415320496,,,,,,,GEO1975,GEO,1975,12,4
1067,,,,,3719223.812204364,,,,,,,GEO1980,GEO,1980,12,5
1068,,,,,3762252.4942454314,,,,,,,GEO1985,GEO,1985,12,6
1069,-0.1523587876600667,0.19125048955036195,0.23676787875933739,723.6580524240021,3690824.8022648455,0.00946225284287545,0.016405801194615276,0.01668441985875216,0.2998163359732525,0.42583346075973144,3.489840706479173e-07,GEO1990,GEO,1990,12,7
1070,-0.22113080677224403,-0.0985927091260615,0.037570925044686676,515.1124169018068,3134091.9106743294,0.010533286498697513,0.027382657173239892,0.03364992446607524,0.10699484928638738,0.25518258499166174,3.066123792476745e-07,GEO1995,GEO,1995,12,8
1071,-0.46788437035887137,-0.5043802569789096,-0.5626774386465064,613.2066246546833,2591463.4578763684,0.03411407246980838,0.06905086880478607,0.07825765823760025,0.25162261227823657,0.5101420807799033,3.3623714022135004e-07,GEO2000,GEO,2000,12,9
1072,-0.3904124917239007,-0.4031247342895942,-0.46531505458530686,1352.2886529237742,2101753.8646574523,0.02397130534614496,0.05243963393529291,0.05598300725446208,0.10310462712864008,0.5868832515694594,1.668538795034377e-07,GEO2005,GEO,2005,12,10
1073,-0.12178110235000802,-0.12946325457978974,-0.13949861268927982,1410.392512296903,1322932.5823042989,0.009999066800267058,0.029205744947993776,0.03069899002424221,0.046288199440234754,0.564344832008263,9.462446755636847e-08,GEO2010,GEO,2010,12,11
1074,,,,,,,,,,,,GEO2015,GEO,2015,12,12
1075,-0.43283736134827333,-0.39397919922130215,0.0301713790090204,177.14539119054396,6217389.95451483,0.0008740602920043416,0.013690115114078211,0.16532370670873317,,,,GHA1960,GHA,1960,12,1
1076,-0.4873968956596769,-0.4231637755400658,0.049306232817014094,206.12692174460418,6982354.241068388,0.0009646249636971589,0.025433063732930777,0.14904253870407433,,,,GHA1965,GHA,1965,12,2
1077,-0.47789698957680604,-0.4837492991069561,-0.14884811717620566,226.95550815074017,7763264.102081669,0.0025732889770493208,0.035010562468549895,0.18574353411924566,0.0,3.152687206815574,,GHA1970,GHA,1970,12,3
1078,-0.799043574165769,-0.7509599588655601,-0.2556445708003381,269.76101316401554,8539762.328002311,0.006809378711502192,0.05340994842448881,0.24698816784616764,0.07136490594036705,5.3041051169408755,,GHA1975,GHA,1975,12,4
1079,-0.563763321104065,-0.6431254697215146,-0.44074477303077836,301.55031515203734,9431271.981164966,0.007435162284415301,0.05078597341664884,0.12812784445926598,0.15849864888734466,6.0365187826162146,1.423724298202487e-07,GHA1980,GHA,1980,12,5
1080,-0.4094231480370843,-0.5952707829172319,-0.4588355797042891,303.4373238280168,10695605.689445835,0.002917697155445552,0.041751091130745974,0.11065199470976708,0.017936901871820603,4.189451583309016,1.6362719571982353e-08,GHA1985,GHA,1985,12,6
1081,-0.2942007717122429,-0.3542562009222132,-0.3428014848209523,298.91896434532543,11769680.491823085,0.0025974739654804164,0.05176947780144044,0.11723322431434363,0.03679857791558707,5.797416017012749,4.3669306201708803e-08,GHA1990,GHA,1990,12,7
1082,-0.5432591284745161,-0.6345442301289642,-0.5820513217913266,288.1005639566007,12603408.323709002,0.004622149345792979,0.04720352217567319,0.12076059668565733,0.17450556969596448,7.519720634547866,2.1751593803533894e-07,GHA1995,GHA,1995,12,8
1083,-0.6484917478873174,-0.6068541333671637,-0.6098341886727938,213.39712024522584,12953775.072275283,0.007508069501381652,0.03890439040689872,0.11658951517578786,0.40685902271570934,8.01531612462761,2.4600285575990294e-07,GHA2000,GHA,2000,12,9
1084,-0.5312085057673859,-0.4816692669275941,-0.4980309090123425,525.0594973979053,12362641.902278757,0.0029012671210592866,0.013768318344026602,0.059212343660098275,0.2697974728567553,5.957349748290313,1.7427662134549592e-07,GHA2005,GHA,2005,12,10
1085,-0.28370745815921805,-0.24666388184488505,-0.24290092695433688,629.8287722807639,9098750.459165309,0.02886029827728577,0.03360296694532735,0.058545897479780784,1.2927903455510668,5.4596500268528345,1.0038797892730653e-06,GHA2010,GHA,2010,12,11
1086,,,,,,,,,,,,GHA2015,GHA,2015,12,12
1087,1.684308817538759,1.7054858650258822,1.608099536278785,,21373.379353894015,,,,,,,GIB1960,GIB,1960,12,1
1088,2.414928345703184,2.465386120332764,2.3289839723463497,,23521.055292516725,,,,,,,GIB1965,GIB,1965,12,2
1089,1.4091135189535335,1.4761581577624867,1.1914595826238032,,24801.27567160689,,,,,,,GIB1970,GIB,1970,12,3
1090,1.3126502595046716,1.3577857854603903,1.3511921875584858,,25049.0534482411,,,,,,,GIB1975,GIB,1975,12,4
1091,1.4382046437000593,1.4825958674551876,1.5759582031720907,,24832.093881291945,,,,,,0.0,GIB1980,GIB,1980,12,5
1092,1.6148292263198947,1.6835856340395123,1.5341923564949298,,23598.254975105414,,,,,,0.0,GIB1985,GIB,1985,12,6
1093,0.8895179043581379,0.9081930990004154,0.9293279207662458,,22406.87339207176,,,,,,0.0,GIB1990,GIB,1990,12,7
1094,1.1829616700946401,1.2479707184307767,1.214961530761277,,21883.41342588034,,,,,,0.0,GIB1995,GIB,1995,12,8
1095,0.5022223275935356,0.5386128467501886,0.5631749409668978,,20487.64957986884,,,,,,0.0,GIB2000,GIB,2000,12,9
1096,0.537792681779541,0.5583513830662035,0.4699657384722626,,17699.3596840865,,,,,,0.0,GIB2005,GIB,2005,12,10
1097,0.36307611372213594,0.23892553183032955,0.1420474078251927,,11885.475042252205,,,,,,0.0,GIB2010,GIB,2010,12,11
1098,,,,,,,,,,,,GIB2015,GIB,2015,12,12
1099,-0.2126839604523245,-0.352728307502871,-0.25983202812028977,,3240759.5762843234,,,,,,,GIN1960,GIN,1960,12,1
1100,-0.4934964567373052,-0.4736112628230759,-0.35104763374155074,,3486440.8384613255,,,,,,,GIN1965,GIN,1965,12,2
1101,-0.6185625619901178,-0.3977546402746506,-0.20212322987827136,,3663140.459140834,,,,,,,GIN1970,GIN,1970,12,3
1102,-0.8169405993048017,-0.8070087182164591,-0.7073432399691775,,3691254.2812182973,,,,,,,GIN1975,GIN,1975,12,4
1103,-1.0630322131720251,-0.5544975594205432,-0.41001530227993155,,3854410.2911396045,,,,,,0.0,GIN1980,GIN,1980,12,5
1104,-0.8418370215422688,-0.5933827451016599,-0.46580279396319124,316.96001305851513,4288649.625845498,0.00011540711147152685,0.16852170613089976,0.17572088923951995,0.0,18.548611543401517,0.0,GIN1985,GIN,1985,12,6
1105,-0.3889175941162853,-0.4725361499569755,-0.44799954479575055,350.9337311660545,5154949.882279958,0.000746036462125259,0.13719227183068478,0.14149346691235323,0.0,13.718254999334214,0.0,GIN1990,GIN,1990,12,7
1106,-0.6142587603363533,-0.7397608977213568,-0.7291098231998361,317.8144255929914,5938821.812943407,0.00831863548793398,0.12467361337328559,0.13620906670878055,0.0,9.373791650639003,0.0,GIN1995,GIN,1995,12,8
1107,-0.5699698456106054,-0.6174865080371512,-0.65001092809834,225.41229674839687,5938826.407429707,0.013233254402417474,0.14793789612381128,0.15557569720418898,0.0,9.331889557413932,0.0,GIN2000,GIN,2000,12,9
1108,-0.4928625981841013,-0.3913898457051965,-0.4145232115367429,289.971903990174,5501833.312987906,0.0292593910793315,0.13684616026519508,0.14686243514194502,0.0,10.124183627334022,0.0,GIN2005,GIN,2005,12,10
1109,-0.34536624748550193,-0.28870269491942124,-0.27850259475893524,240.16967050040245,3991825.1742169834,0.03181405759553741,0.073644904820327,0.07875289913130157,0.0,6.647726567099016,0.0,GIN2010,GIN,2010,12,11
1110,,,,,,,,,,,,GIN2015,GIN,2015,12,12
1111,0.002582558279790745,-0.005664320779069948,0.23147913587395547,,,,,,,,,GLP1965,GLP,1965,7,1
1112,-0.16557809357427822,-0.1433361078121563,-0.06080004320128754,,,,,,,,,GLP1970,GLP,1970,7,2
1113,-0.4542924723004711,-0.4397863949464163,-0.44054733799423706,,,,,,,,,GLP1975,GLP,1975,7,3
1114,-0.05441766064370984,-0.03380541612705719,0.1302428575084671,,,,,,,,,GLP1980,GLP,1980,7,4
1115,0.13259997802938592,0.11471842360663055,0.3103022728146585,,,,,,,,,GLP1985,GLP,1985,7,5
1116,0.07774005706095939,0.062044705339060396,0.14600089800794275,,,,,,,,,GLP1990,GLP,1990,7,6
1117,,,,,,,,,,,,GLP1995,GLP,1995,7,7
1118,-0.7659736099642647,-0.7424621414006854,-0.7167959838324862,,335577.2917128441,,,,,,,GMB1960,GMB,1960,12,1
1119,-0.8186687495048794,-0.7868987856126956,-0.8237286809196835,91.19684048600007,361741.62607776484,0.07514127824052311,0.0799400705627873,0.08547803326272664,,,,GMB1965,GMB,1965,12,2
1120,-1.0111516547310233,-1.0557702677838983,-1.1832592589344375,120.50482179196831,405970.4042344096,4.194724902694185e-06,0.005442089916478558,0.007658400245149387,,1.9430725131170055,,GMB1970,GMB,1970,12,3
1121,-1.147926298266199,-1.1314673063749354,-1.3396990066063095,224.09843552203324,462987.7921097722,0.0005719607984437337,0.002434300723296131,0.004108150275064065,,2.503601283636078,,GMB1975,GMB,1975,12,4
1122,-0.9185200770288968,-0.9550689236236819,-1.1102601996894705,270.4252395118427,532398.6522768054,8.585182983135224e-05,0.011486578076187904,0.014247010802302347,0.0,2.5061677122632586,0.0,GMB1980,GMB,1980,12,5
1123,-0.9212966271314222,-1.0271428796700908,-1.0920890697007788,232.29611003318897,639132.9754532339,0.0037026334822826495,0.05119977891949599,0.05374233065081074,0.0,2.5372492575076553,0.0,GMB1985,GMB,1985,12,6
1124,-0.4609346857348164,-0.587550286300255,-0.6056002752335848,497.6199828465542,744173.2943346149,6.841972350066625e-05,0.10818837462619305,0.10992512120990167,0.0,2.0238970110519263,0.0,GMB1990,GMB,1990,12,7
1125,-0.5918413682018439,-0.6873442542850814,-0.7190472321444864,519.2374887434366,808199.2578869038,0.00020583508596772144,0.09040243420526375,0.09094738881308558,0.0,1.8445090673883529,0.0,GMB1995,GMB,1995,12,8
1126,-0.4795393491425699,-0.42393306663707686,-0.40039675516512824,310.60776173591455,853007.5264211019,3.517332955411747e-05,0.00410970137416249,0.005082422355432604,0.0,2.419322376799339,0.0,GMB2000,GMB,2000,12,9
1127,-0.6104309467864214,-0.5938121655769083,-0.646245018761791,277.3762223616347,838539.0492250834,0.0003826143370281633,0.0041749969647572275,0.00609881441787125,0.0,2.611276556094048,0.0,GMB2005,GMB,2005,12,10
1128,-0.4526184340942946,-0.4278710850704135,-0.4428762023609429,210.26304167811358,637655.6723772205,0.0005142487551614567,0.00656296187662339,0.02308492808038587,0.0,2.29600736111267,0.0,GMB2010,GMB,2010,12,11
1129,,,,,,,,,,,,GMB2015,GMB,2015,12,12
1130,-0.828726605484504,-0.8329286691580049,-0.9117370404673022,,552973.8343523353,,,,,,,GNB1960,GNB,1960,12,1
1131,-0.8770633062894709,-0.8613014237063709,-0.9905259275534393,,584611.4260319092,,,,,,,GNB1965,GNB,1965,12,2
1132,-0.8172184125309695,-0.8263495520316939,-1.021375950201912,99.66795238509317,632642.3973451704,0.00019413403837412194,0.004876148300522523,0.050348310804062726,,6.899865570317569,,GNB1970,GNB,1970,12,3
1133,-1.0226465856000677,-1.01765478678361,-1.2011980594611265,123.12797630860759,658765.7351225817,3.2182082553848676e-05,0.013641223457867087,0.04600188682256667,,15.780081237303015,,GNB1975,GNB,1975,12,4
1134,-0.8238833865386012,-0.7767408948100891,-0.9180447448511954,143.45925263533945,684094.3525582732,9.497220170940818e-06,0.006490422707927939,0.015373231909535672,0.0,18.988232572370293,0.0,GNB1980,GNB,1980,12,5
